"Day";"IdLabel";"block";"lockdown_type"
20;"Bat 106";18;0
20;"Bat 106";19;0
20;"Bat 106";20;1
20;"Bat 106";21;0
20;"Bat 106";22;0
20;"Bat 106";23;0
20;"Bat 106";24;2
20;"Bat 106";25;0
20;"Bat 106";26;0
20;"Bat 106";27;0
20;"Bat 106";28;0
20;"Bat 106";29;2
20;"Bat 106";30;0
20;"Bat 106";31;0
20;"Bat 106";32;0
20;"Bat 106";33;0
20;"Bat 106";34;0
20;"Bat 106";35;1
20;"Bat 106";36;0
20;"Bat 106";37;0
20;"Bat 106";38;0
20;"Bat 106";39;0
20;"Bat 106";40;0
20;"Bat 106";41;0
20;"Bat 106";42;1
20;"Bat 106";43;0
20;"Bat 106";44;0
20;"Bat 106";45;0
20;"Bat 106";46;0
20;"Bat 106";47;2
20;"Bat 106";48;0
20;"Bat 106";49;0
20;"Bat 106";50;0
20;"Bat 106";51;0
20;"Bat 106";52;1
20;"Bat 106";53;0
20;"Bat 106";54;0
20;"Bat 106";55;0
20;"Bat 106";56;2
20;"Bat 106";57;0
20;"Bat 106";58;0
20;"Bat 106";59;0
20;"Bat 106";60;2
20;"Bat 106";61;0
20;"Bat 106";62;0
20;"Bat 106";63;0
20;"Bat 106";64;0
20;"Bat 106";65;1
21;"Bat 106";1;0
21;"Bat 106";2;0
21;"Bat 106";3;0
21;"Bat 106";4;0
21;"Bat 106";5;0
21;"Bat 106";6;0
21;"Bat 106";7;1
21;"Bat 106";8;0
21;"Bat 106";9;0
21;"Bat 106";10;0
21;"Bat 106";11;1
21;"Bat 106";12;0
21;"Bat 106";13;0
21;"Bat 106";14;0
21;"Bat 106";15;2
21;"Bat 106";16;0
21;"Bat 106";17;0
21;"Bat 106";18;0
21;"Bat 106";19;0
21;"Bat 106";20;1
21;"Bat 106";21;0
21;"Bat 106";22;0
21;"Bat 106";23;0
21;"Bat 106";24;2
21;"Bat 106";25;0
21;"Bat 106";26;0
21;"Bat 106";27;0
21;"Bat 106";28;0
21;"Bat 106";29;2
21;"Bat 106";30;0
21;"Bat 106";31;0
21;"Bat 106";32;0
21;"Bat 106";33;0
21;"Bat 106";34;0
21;"Bat 106";35;1
21;"Bat 106";36;0
21;"Bat 106";37;0
21;"Bat 106";38;0
21;"Bat 106";39;0
21;"Bat 106";40;0
21;"Bat 106";41;0
21;"Bat 106";42;1
21;"Bat 106";43;0
21;"Bat 106";44;0
21;"Bat 106";45;0
21;"Bat 106";46;0
21;"Bat 106";47;2
21;"Bat 106";48;0
21;"Bat 106";49;0
21;"Bat 106";50;0
21;"Bat 106";51;0
21;"Bat 106";52;1
21;"Bat 106";53;0
21;"Bat 106";54;0
21;"Bat 106";55;0
21;"Bat 106";56;2
21;"Bat 106";57;0
21;"Bat 106";58;0
21;"Bat 106";59;0
21;"Bat 106";60;2
21;"Bat 106";61;0
21;"Bat 106";62;0
21;"Bat 106";63;0
21;"Bat 106";64;0
21;"Bat 110";1;0
21;"Bat 110";2;0
21;"Bat 110";3;0
21;"Bat 110";4;0
21;"Bat 110";5;0
21;"Bat 110";6;0
21;"Bat 110";7;1
21;"Bat 110";8;0
21;"Bat 110";9;0
21;"Bat 110";10;0
21;"Bat 110";11;1
21;"Bat 110";12;0
21;"Bat 110";13;0
21;"Bat 110";14;0
21;"Bat 110";15;2
21;"Bat 110";16;0
21;"Bat 110";17;0
21;"Bat 110";18;0
21;"Bat 110";19;0
21;"Bat 110";20;1
21;"Bat 110";21;0
21;"Bat 110";22;0
21;"Bat 110";23;0
21;"Bat 110";24;2
21;"Bat 110";25;0
21;"Bat 110";26;0
21;"Bat 110";27;0
21;"Bat 110";28;0
21;"Bat 110";29;2
21;"Bat 110";30;0
21;"Bat 110";31;0
21;"Bat 110";32;0
21;"Bat 110";33;0
21;"Bat 110";34;0
21;"Bat 110";35;1
21;"Bat 110";36;0
21;"Bat 110";37;0
21;"Bat 110";38;0
21;"Bat 110";39;0
21;"Bat 110";40;0
21;"Bat 110";41;0
21;"Bat 110";42;1
21;"Bat 110";43;0
21;"Bat 110";44;0
21;"Bat 110";45;0
21;"Bat 110";46;0
21;"Bat 110";47;2
21;"Bat 110";48;0
21;"Bat 110";49;0
21;"Bat 110";50;0
21;"Bat 110";51;0
21;"Bat 110";52;1
21;"Bat 110";53;0
21;"Bat 110";54;0
21;"Bat 110";55;0
21;"Bat 110";56;2
21;"Bat 110";57;0
21;"Bat 110";58;0
21;"Bat 110";59;0
21;"Bat 110";60;2
21;"Bat 110";61;0
21;"Bat 110";62;0
21;"Bat 110";63;0
21;"Bat 110";64;0
21;"Bat 110";65;1
21;"Bat 110";66;0
21;"Bat 110";67;0
21;"Bat 110";68;0
21;"Bat 114";1;0
21;"Bat 114";2;0
21;"Bat 114";3;0
21;"Bat 114";4;0
21;"Bat 114";5;0
21;"Bat 114";6;0
21;"Bat 114";7;1
21;"Bat 114";8;0
21;"Bat 114";9;0
21;"Bat 114";10;0
21;"Bat 114";11;1
21;"Bat 114";12;0
21;"Bat 114";13;0
21;"Bat 114";14;0
21;"Bat 114";15;2
21;"Bat 114";16;0
21;"Bat 114";17;0
21;"Bat 114";18;0
21;"Bat 114";19;0
21;"Bat 114";20;1
21;"Bat 114";21;0
21;"Bat 114";22;0
21;"Bat 114";23;0
21;"Bat 114";24;2
21;"Bat 114";25;0
21;"Bat 114";26;0
21;"Bat 114";27;0
21;"Bat 114";28;0
21;"Bat 114";29;2
21;"Bat 114";30;0
21;"Bat 114";31;0
21;"Bat 114";32;0
21;"Bat 114";33;0
21;"Bat 114";34;0
21;"Bat 114";35;1
21;"Bat 114";36;0
21;"Bat 114";37;0
21;"Bat 114";38;0
21;"Bat 114";39;0
21;"Bat 114";40;0
21;"Bat 114";41;0
21;"Bat 114";42;1
21;"Bat 114";43;0
21;"Bat 114";44;0
21;"Bat 114";45;0
21;"Bat 114";46;0
21;"Bat 114";47;2
21;"Bat 114";48;0
21;"Bat 114";49;0
21;"Bat 114";50;0
21;"Bat 114";51;0
21;"Bat 114";52;1
21;"Bat 114";53;0
21;"Bat 114";54;0
21;"Bat 114";55;0
21;"Bat 114";56;2
21;"Bat 114";57;0
21;"Bat 114";58;0
21;"Bat 114";59;0
21;"Bat 114";60;2
21;"Bat 114";61;0
21;"Bat 114";62;0
21;"Bat 114";63;0
21;"Bat 114";64;0
21;"Bat 114";65;1
21;"Bat 114";66;0
21;"Bat 114";67;0
21;"Bat 114";68;0
21;"Bat 114";69;0
21;"Bat 114";70;0
21;"Bat 114";71;0
21;"Bat 114";72;2
22;"Bat 110";1;0
22;"Bat 110";2;0
22;"Bat 110";3;0
22;"Bat 110";4;0
22;"Bat 110";5;0
22;"Bat 110";6;0
22;"Bat 110";7;1
22;"Bat 110";8;0
22;"Bat 110";9;0
22;"Bat 110";10;0
22;"Bat 110";11;1
22;"Bat 110";12;0
22;"Bat 110";13;0
22;"Bat 110";14;0
22;"Bat 110";15;2
22;"Bat 110";16;0
22;"Bat 110";17;0
22;"Bat 110";18;0
22;"Bat 110";19;0
22;"Bat 110";20;1
22;"Bat 110";21;0
22;"Bat 110";22;0
22;"Bat 110";23;0
22;"Bat 110";24;2
22;"Bat 110";25;0
22;"Bat 110";26;0
22;"Bat 110";27;0
22;"Bat 110";28;0
22;"Bat 110";29;2
22;"Bat 110";30;0
22;"Bat 110";31;0
22;"Bat 110";32;0
22;"Bat 110";33;0
22;"Bat 110";34;0
22;"Bat 110";35;1
22;"Bat 110";36;0
22;"Bat 110";37;0
22;"Bat 110";38;0
22;"Bat 110";39;0
22;"Bat 110";40;0
22;"Bat 110";41;0
22;"Bat 110";42;1
22;"Bat 110";43;0
22;"Bat 110";44;0
22;"Bat 110";45;0
22;"Bat 110";46;0
22;"Bat 110";47;2
22;"Bat 110";48;0
22;"Bat 110";49;0
22;"Bat 110";50;0
22;"Bat 110";51;0
22;"Bat 110";52;1
22;"Bat 110";53;0
22;"Bat 110";54;0
22;"Bat 110";55;0
22;"Bat 110";56;2
22;"Bat 110";57;0
22;"Bat 110";58;0
22;"Bat 110";59;0
22;"Bat 110";60;2
22;"Bat 110";61;0
22;"Bat 110";62;0
22;"Bat 110";63;0
22;"Bat 110";64;0
22;"Bat 110";65;1
22;"Bat 110";66;0
22;"Bat 110";67;0
22;"Bat 110";68;0
22;"Bat 114";1;0
22;"Bat 114";2;0
22;"Bat 114";3;0
22;"Bat 114";4;0
22;"Bat 114";5;0
22;"Bat 114";6;0
22;"Bat 114";7;1
22;"Bat 114";8;0
22;"Bat 114";9;0
22;"Bat 114";10;0
22;"Bat 114";11;1
22;"Bat 114";12;0
22;"Bat 114";13;0
22;"Bat 114";14;0
22;"Bat 114";15;2
22;"Bat 114";16;0
22;"Bat 114";17;0
22;"Bat 114";18;0
22;"Bat 114";19;0
22;"Bat 114";20;1
22;"Bat 114";21;0
22;"Bat 114";22;0
22;"Bat 114";23;0
22;"Bat 114";24;2
22;"Bat 114";25;0
22;"Bat 114";26;0
22;"Bat 114";27;0
22;"Bat 114";28;0
22;"Bat 114";29;2
22;"Bat 114";30;0
22;"Bat 114";31;0
22;"Bat 114";32;0
22;"Bat 114";33;0
22;"Bat 114";34;0
22;"Bat 114";35;1
22;"Bat 114";36;0
22;"Bat 114";37;0
22;"Bat 114";38;0
22;"Bat 114";39;0
22;"Bat 114";40;0
22;"Bat 114";41;0
22;"Bat 114";42;1
22;"Bat 114";43;0
22;"Bat 114";44;0
22;"Bat 114";45;0
22;"Bat 114";46;0
22;"Bat 114";47;2
22;"Bat 114";48;0
22;"Bat 114";49;0
22;"Bat 114";50;0
22;"Bat 114";51;0
22;"Bat 114";52;1
22;"Bat 114";53;0
22;"Bat 114";54;0
22;"Bat 114";55;0
22;"Bat 114";56;2
22;"Bat 114";57;0
22;"Bat 114";58;0
22;"Bat 114";59;0
22;"Bat 114";60;2
22;"Bat 114";61;0
22;"Bat 114";62;0
22;"Bat 114";63;0
22;"Bat 114";64;0
22;"Bat 114";65;1
22;"Bat 114";66;0
22;"Bat 114";67;0
22;"Bat 114";68;0
22;"Bat 19";1;0
22;"Bat 19";2;0
22;"Bat 19";3;0
22;"Bat 19";4;0
22;"Bat 19";5;0
22;"Bat 19";6;0
22;"Bat 19";7;1
22;"Bat 19";8;0
22;"Bat 19";9;0
22;"Bat 19";10;0
22;"Bat 19";11;1
22;"Bat 19";12;0
22;"Bat 19";13;0
22;"Bat 19";14;0
22;"Bat 19";15;2
22;"Bat 19";16;0
22;"Bat 19";17;0
22;"Bat 19";18;0
22;"Bat 19";19;0
22;"Bat 19";20;1
22;"Bat 19";21;0
22;"Bat 19";22;0
22;"Bat 19";23;0
22;"Bat 19";24;2
22;"Bat 19";25;0
22;"Bat 19";26;0
22;"Bat 19";27;0
22;"Bat 19";28;0
22;"Bat 19";29;2
22;"Bat 19";30;0
22;"Bat 19";31;0
22;"Bat 19";32;0
22;"Bat 19";33;0
22;"Bat 19";34;0
22;"Bat 19";35;1
22;"Bat 19";36;0
22;"Bat 19";37;0
22;"Bat 19";38;0
22;"Bat 19";39;0
22;"Bat 19";40;0
22;"Bat 19";41;0
22;"Bat 19";42;1
22;"Bat 19";43;0
22;"Bat 19";44;0
22;"Bat 19";45;0
22;"Bat 19";46;0
22;"Bat 19";47;2
22;"Bat 19";48;0
22;"Bat 19";49;0
22;"Bat 19";50;0
22;"Bat 19";51;0
22;"Bat 19";52;1
22;"Bat 19";53;0
22;"Bat 19";54;0
22;"Bat 19";55;0
22;"Bat 19";56;2
22;"Bat 19";57;0
22;"Bat 19";58;0
22;"Bat 19";59;0
22;"Bat 19";60;2
22;"Bat 19";61;0
22;"Bat 19";62;0
22;"Bat 19";63;0
22;"Bat 76";1;0
22;"Bat 76";2;0
22;"Bat 76";3;0
22;"Bat 76";4;0
22;"Bat 76";5;0
22;"Bat 76";6;0
22;"Bat 76";7;1
22;"Bat 76";8;0
22;"Bat 76";9;0
22;"Bat 76";10;0
22;"Bat 76";11;1
22;"Bat 76";12;0
22;"Bat 76";13;0
22;"Bat 76";14;0
22;"Bat 76";15;2
22;"Bat 76";16;0
22;"Bat 76";17;0
22;"Bat 76";18;0
22;"Bat 76";19;0
22;"Bat 76";20;1
22;"Bat 76";21;0
22;"Bat 76";22;0
22;"Bat 76";23;0
22;"Bat 76";24;2
22;"Bat 76";25;0
22;"Bat 76";26;0
22;"Bat 76";27;0
22;"Bat 76";28;0
22;"Bat 76";29;2
22;"Bat 76";30;0
22;"Bat 76";31;0
22;"Bat 76";32;0
22;"Bat 76";33;0
22;"Bat 76";34;0
22;"Bat 76";35;1
22;"Bat 76";36;0
22;"Bat 76";37;0
22;"Bat 76";38;0
22;"Bat 76";39;0
22;"Bat 76";40;0
22;"Bat 76";41;0
22;"Bat 76";42;1
22;"Bat 76";43;0
22;"Bat 76";44;0
22;"Bat 76";45;0
22;"Bat 76";46;0
22;"Bat 76";47;2
22;"Bat 76";48;0
22;"Bat 76";49;0
22;"Bat 76";50;0
22;"Bat 76";51;0
22;"Bat 76";52;1
22;"Bat 76";53;0
22;"Bat 76";54;0
22;"Bat 76";55;0
22;"Bat 76";56;2
22;"Bat 76";57;0
22;"Bat 76";58;0
22;"Bat 76";59;0
22;"Bat 76";60;2
22;"Bat 76";61;0
22;"Bat 76";62;0
23;"Bat 110";1;0
23;"Bat 110";2;0
23;"Bat 110";3;0
23;"Bat 110";4;0
23;"Bat 110";5;0
23;"Bat 110";6;0
23;"Bat 110";7;1
23;"Bat 110";8;0
23;"Bat 110";9;0
23;"Bat 110";10;0
23;"Bat 110";11;1
23;"Bat 110";12;0
23;"Bat 110";13;0
23;"Bat 110";14;0
23;"Bat 110";15;2
23;"Bat 110";16;0
23;"Bat 110";17;0
23;"Bat 110";18;0
23;"Bat 110";19;0
23;"Bat 110";20;1
23;"Bat 110";21;0
23;"Bat 110";22;0
23;"Bat 110";23;0
23;"Bat 110";24;2
23;"Bat 110";25;0
23;"Bat 110";26;0
23;"Bat 110";27;0
23;"Bat 110";28;0
23;"Bat 110";29;2
23;"Bat 110";30;0
23;"Bat 110";31;0
23;"Bat 110";32;0
23;"Bat 110";33;0
23;"Bat 110";34;0
23;"Bat 110";35;1
23;"Bat 110";36;0
23;"Bat 110";37;0
23;"Bat 110";38;0
23;"Bat 110";39;0
23;"Bat 110";40;0
23;"Bat 110";41;0
23;"Bat 110";42;1
23;"Bat 110";43;0
23;"Bat 110";44;0
23;"Bat 110";45;0
23;"Bat 110";46;0
23;"Bat 110";47;2
23;"Bat 110";48;0
23;"Bat 110";49;0
23;"Bat 110";50;0
23;"Bat 110";51;0
23;"Bat 110";52;1
23;"Bat 110";53;0
23;"Bat 110";54;0
23;"Bat 110";55;0
23;"Bat 110";56;2
23;"Bat 110";57;0
23;"Bat 110";58;0
23;"Bat 110";59;0
23;"Bat 110";60;2
23;"Bat 110";61;0
23;"Bat 110";62;0
23;"Bat 110";63;0
23;"Bat 110";64;0
23;"Bat 110";65;1
23;"Bat 110";66;0
23;"Bat 110";67;0
23;"Bat 110";68;0
23;"Bat 110";69;0
23;"Bat 110";70;0
23;"Bat 110";71;0
23;"Bat 110";72;2
23;"Bat 114";1;0
23;"Bat 114";2;0
23;"Bat 114";3;0
23;"Bat 114";4;0
23;"Bat 114";5;0
23;"Bat 114";6;0
23;"Bat 114";7;1
23;"Bat 114";8;0
23;"Bat 114";9;0
23;"Bat 114";10;0
23;"Bat 114";11;1
23;"Bat 114";12;0
23;"Bat 114";13;0
23;"Bat 114";14;0
23;"Bat 114";15;2
23;"Bat 114";16;0
23;"Bat 114";17;0
23;"Bat 114";18;0
23;"Bat 114";19;0
23;"Bat 114";20;1
23;"Bat 114";21;0
23;"Bat 114";22;0
23;"Bat 114";23;0
23;"Bat 114";24;2
23;"Bat 114";25;0
23;"Bat 114";26;0
23;"Bat 114";27;0
23;"Bat 114";28;0
23;"Bat 114";29;2
23;"Bat 114";30;0
23;"Bat 114";31;0
23;"Bat 114";32;0
23;"Bat 114";33;0
23;"Bat 114";34;0
23;"Bat 114";35;1
23;"Bat 114";36;0
23;"Bat 114";37;0
23;"Bat 114";38;0
23;"Bat 114";39;0
23;"Bat 114";40;0
23;"Bat 114";41;0
23;"Bat 114";42;1
23;"Bat 114";43;0
23;"Bat 114";44;0
23;"Bat 114";45;0
23;"Bat 114";46;0
23;"Bat 114";47;2
23;"Bat 114";48;0
23;"Bat 114";49;0
23;"Bat 114";50;0
23;"Bat 114";51;0
23;"Bat 114";52;1
23;"Bat 114";53;0
23;"Bat 114";54;0
23;"Bat 114";55;0
23;"Bat 114";56;2
23;"Bat 114";57;0
23;"Bat 114";58;0
23;"Bat 114";59;0
23;"Bat 114";60;2
23;"Bat 114";61;0
23;"Bat 114";62;0
23;"Bat 114";63;0
23;"Bat 114";64;0
23;"Bat 114";65;1
23;"Bat 114";66;0
23;"Bat 114";67;0
23;"Bat 114";68;0
23;"Bat 19";1;0
23;"Bat 19";2;0
23;"Bat 19";3;0
23;"Bat 19";4;0
23;"Bat 19";5;0
23;"Bat 19";6;0
23;"Bat 19";7;1
23;"Bat 19";8;0
23;"Bat 19";9;0
23;"Bat 19";10;0
23;"Bat 19";11;1
23;"Bat 19";12;0
23;"Bat 19";13;0
23;"Bat 19";14;0
23;"Bat 19";15;2
23;"Bat 19";16;0
23;"Bat 19";17;0
23;"Bat 19";18;0
23;"Bat 19";19;0
23;"Bat 19";20;1
23;"Bat 19";21;0
23;"Bat 19";22;0
23;"Bat 19";23;0
23;"Bat 19";24;2
23;"Bat 19";25;0
23;"Bat 19";26;0
23;"Bat 19";27;0
23;"Bat 19";28;0
23;"Bat 19";29;2
23;"Bat 19";30;0
23;"Bat 19";31;0
23;"Bat 19";32;0
23;"Bat 19";33;0
23;"Bat 19";34;0
23;"Bat 19";35;1
23;"Bat 19";36;0
23;"Bat 19";37;0
23;"Bat 19";38;0
23;"Bat 19";39;0
23;"Bat 19";40;0
23;"Bat 19";41;0
23;"Bat 19";42;1
23;"Bat 19";43;0
23;"Bat 19";44;0
23;"Bat 19";45;0
23;"Bat 19";46;0
23;"Bat 19";47;2
23;"Bat 19";48;0
23;"Bat 19";49;0
23;"Bat 19";50;0
23;"Bat 19";51;0
23;"Bat 19";52;1
23;"Bat 19";53;0
23;"Bat 19";54;0
23;"Bat 76";1;0
23;"Bat 76";2;0
23;"Bat 76";3;0
23;"Bat 76";4;0
23;"Bat 76";5;0
23;"Bat 76";6;0
23;"Bat 76";7;1
23;"Bat 76";8;0
23;"Bat 76";9;0
23;"Bat 76";10;0
23;"Bat 76";11;1
23;"Bat 76";12;0
23;"Bat 76";13;0
23;"Bat 76";14;0
23;"Bat 76";15;2
23;"Bat 76";16;0
23;"Bat 76";17;0
23;"Bat 76";18;0
23;"Bat 76";19;0
23;"Bat 76";20;1
23;"Bat 76";21;0
23;"Bat 76";22;0
23;"Bat 76";23;0
23;"Bat 76";24;2
23;"Bat 76";25;0
23;"Bat 76";26;0
23;"Bat 76";27;0
23;"Bat 76";28;0
23;"Bat 76";29;2
23;"Bat 76";30;0
23;"Bat 76";31;0
23;"Bat 76";32;0
23;"Bat 76";33;0
23;"Bat 76";34;0
23;"Bat 76";35;1
23;"Bat 76";36;0
23;"Bat 76";37;0
23;"Bat 76";38;0
23;"Bat 76";39;0
23;"Bat 76";40;0
23;"Bat 76";41;0
23;"Bat 76";42;1
23;"Bat 76";43;0
23;"Bat 76";44;0
23;"Bat 76";45;0
23;"Bat 76";46;0
23;"Bat 76";47;2
23;"Bat 76";48;0
23;"Bat 76";49;0
23;"Bat 76";50;0
23;"Bat 76";51;0
23;"Bat 76";52;1
23;"Bat 76";53;0
23;"Bat 76";54;0
23;"Bat 76";55;0
23;"Bat 76";56;2
23;"Bat 76";57;0
23;"Bat 76";58;0
23;"Bat 76";59;0
23;"Bat 76";60;2
23;"Bat 76";61;0
23;"Bat 76";62;0
23;"Bat 76";63;0
23;"Bat 76";64;0
23;"Bat 76";65;1
24;"Bat 19";1;0
24;"Bat 19";2;0
24;"Bat 19";3;0
24;"Bat 19";4;0
24;"Bat 19";5;0
24;"Bat 19";6;0
24;"Bat 19";7;1
24;"Bat 19";8;0
24;"Bat 19";9;0
24;"Bat 19";10;0
24;"Bat 19";11;1
24;"Bat 19";12;0
24;"Bat 19";13;0
24;"Bat 19";14;0
24;"Bat 19";15;2
24;"Bat 19";16;0
24;"Bat 19";17;0
24;"Bat 19";18;0
24;"Bat 19";19;0
24;"Bat 19";20;1
24;"Bat 19";21;0
24;"Bat 19";22;0
24;"Bat 19";23;0
24;"Bat 19";24;2
24;"Bat 19";25;0
24;"Bat 19";26;0
24;"Bat 19";27;0
24;"Bat 19";28;0
24;"Bat 19";29;2
24;"Bat 19";30;0
24;"Bat 19";31;0
24;"Bat 19";32;0
24;"Bat 19";33;0
24;"Bat 19";34;0
24;"Bat 19";35;1
24;"Bat 19";36;0
24;"Bat 19";37;0
24;"Bat 19";38;0
24;"Bat 19";39;0
24;"Bat 19";40;0
24;"Bat 19";41;0
24;"Bat 19";42;1
24;"Bat 19";43;0
24;"Bat 19";44;0
24;"Bat 19";45;0
24;"Bat 19";46;0
24;"Bat 19";47;2
24;"Bat 19";48;0
24;"Bat 19";49;0
24;"Bat 19";50;0
24;"Bat 19";51;0
24;"Bat 19";52;1
24;"Bat 19";53;0
24;"Bat 19";54;0
24;"Bat 19";55;0
24;"Bat 19";56;2
24;"Bat 19";57;0
24;"Bat 19";58;0
24;"Bat 19";59;0
24;"Bat 19";60;2
24;"Bat 55";1;0
24;"Bat 55";2;0
24;"Bat 55";3;0
24;"Bat 55";4;0
24;"Bat 55";5;0
24;"Bat 55";6;0
24;"Bat 55";7;1
24;"Bat 55";8;0
24;"Bat 55";9;0
24;"Bat 55";10;0
24;"Bat 55";11;1
24;"Bat 55";12;0
24;"Bat 55";13;0
24;"Bat 55";14;0
24;"Bat 55";15;2
24;"Bat 55";16;0
24;"Bat 55";17;0
24;"Bat 55";18;0
24;"Bat 55";19;0
24;"Bat 55";20;1
24;"Bat 55";21;0
24;"Bat 55";22;0
24;"Bat 55";23;0
24;"Bat 55";24;2
24;"Bat 55";25;0
24;"Bat 55";26;0
24;"Bat 55";27;0
24;"Bat 55";28;0
24;"Bat 55";29;2
24;"Bat 55";30;0
24;"Bat 55";31;0
24;"Bat 55";32;0
24;"Bat 55";33;0
24;"Bat 55";34;0
24;"Bat 55";35;1
24;"Bat 55";36;0
24;"Bat 55";37;0
24;"Bat 55";38;0
24;"Bat 55";39;0
24;"Bat 55";40;0
24;"Bat 55";41;0
24;"Bat 55";42;1
24;"Bat 55";43;0
24;"Bat 55";44;0
24;"Bat 55";45;0
24;"Bat 55";46;0
24;"Bat 76";1;0
24;"Bat 76";2;0
24;"Bat 76";3;0
24;"Bat 76";4;0
24;"Bat 76";5;0
24;"Bat 76";6;0
24;"Bat 76";7;1
24;"Bat 76";8;0
24;"Bat 76";9;0
24;"Bat 76";10;0
24;"Bat 76";11;1
24;"Bat 76";12;0
24;"Bat 76";13;0
24;"Bat 76";14;0
24;"Bat 76";15;2
24;"Bat 76";16;0
24;"Bat 76";17;0
24;"Bat 76";18;0
24;"Bat 76";19;0
24;"Bat 76";20;1
24;"Bat 76";21;0
24;"Bat 76";22;0
24;"Bat 76";23;0
24;"Bat 76";24;2
24;"Bat 76";25;0
24;"Bat 76";26;0
24;"Bat 76";27;0
24;"Bat 76";28;0
24;"Bat 76";29;2
24;"Bat 76";30;0
24;"Bat 76";31;0
24;"Bat 76";32;0
24;"Bat 76";33;0
24;"Bat 76";34;0
24;"Bat 76";35;1
24;"Bat 76";36;0
24;"Bat 76";37;0
24;"Bat 76";38;0
24;"Bat 76";39;0
24;"Bat 76";40;0
24;"Bat 76";41;0
24;"Bat 76";42;1
24;"Bat 76";43;0
24;"Bat 76";44;0
24;"Bat 76";45;0
24;"Bat 76";46;0
24;"Bat 76";47;2
24;"Bat 76";48;0
24;"Bat 76";49;0
24;"Bat 76";50;0
24;"Bat 76";51;0
24;"Bat 76";52;1
24;"Bat 76";53;0
24;"Bat 76";54;0
24;"Bat 76";55;0
24;"Bat 76";56;2
24;"Bat 76";57;0
24;"Bat 76";58;0
24;"Bat 76";59;0
24;"Bat 76";60;2
24;"Bat 76";61;0
24;"Bat 76";62;0
